id	dest_lon	dest_lat	origin_lon	origin_lat	distance_m	duration_s
"896"	"-121.46963851"	"38.5708023"	"-121.51736942"	"38.671451137"	"16724.4"	"1105.7"
"897"	"-119.80032164"	"36.88437879999999"	"-119.70164151"	"36.74847443199999"	"26286"	"1374.1"
"898"	"-93.275322"	"37.17833747"	"-93.213984866"	"37.023868811"	"22440.4"	"1327.7"
"899"	"-80.01246964000001"	"35.96348177"	"-80.086026942"	"35.868589841"	"17189.2"	"1136.2"
"900"	"-89.69679902999998"	"41.80235031"	"-89.56083465899998"	"41.701565286"	"22798.4"	"1511.7"
"901"	"-115.16796604"	"36.15897751"	"-115.33028196"	"36.126144167"	"18413.7"	"1232.7"
"902"	"-92.29278994000001"	"34.74274676"	"-92.213673895"	"34.848389"	"20029.5"	"1239.3"
"903"	"-89.11525965"	"30.36676583"	"-89.09973475299999"	"30.464717495"	"13294.2"	"895.1"
"904"	"-90.70171722000001"	"35.83597061"	"-90.861954"	"35.97779"	"24910"	"1335.3"
"905"	"-87.65019811000001"	"34.80364259"	"-87.705870707"	"34.693949782"	"18733.4"	"1388.8"
"906"	"-122.31101018"	"47.60620387"	"-122.254399"	"47.457744"	"20015.7"	"1154.8"
"907"	"-88.31120556"	"36.29702750000001"	"-88.142980872"	"36.441480927"	"25326.3"	"1363.9"
"908"	"-90.49839303"	"36.05187242"	"-90.41544002200001"	"36.185556775"	"22522.7"	"1325"
"909"	"-77.01375384000001"	"38.92768706"	"-76.937808567"	"38.953925566"	"9435.9"	"747.4"
"910"	"-88.14104102"	"42.05300501"	"-88.19504355299999"	"41.980793926"	"13586.4"	"1066.4"
"911"	"-97.12362365"	"39.39172338"	"-97.03421991299999"	"39.203626961"	"28990.6"	"1989.1"
"912"	"-80.43044154"	"25.47944929"	"-80.348344716"	"25.560755628"	"18737.8"	"1105.3"
"913"	"-123.02821392"	"44.08229779999999"	"-123.10316547"	"44.01704669"	"14052"	"1138.3"
"914"	"-97.57639922"	"35.53043649"	"-97.49655099299999"	"35.665098409"	"21549.4"	"1278.3"
"915"	"-84.32098261"	"33.79417227"	"-84.338972708"	"33.72754011"	"9859.1"	"913.9"
"916"	"-97.23869754"	"37.47672501"	"-97.004678019"	"37.52087396"	"25869.2"	"2033.3"
"917"	"-75.66890999"	"39.68776701"	"-75.494485032"	"39.770979782"	"20676.8"	"1195.7"
"918"	"-90.49839303"	"36.05187242"	"-90.233851352"	"36.047426212"	"24531.7"	"1174.9"
"919"	"-71.79225103"	"42.27295025"	"-71.92056217300001"	"42.304737606"	"12346.7"	"841.8"
"1984"	"-87.62153401"	"41.89495249"	"-87.71714135399999"	"42.048763068"	"22208.3"	"1382.2"
"1985"	"-73.89360446000001"	"41.29154863"	"-73.662142559"	"41.348117134"	"28555.4"	"1610.6"
"1986"	"-88.21444285"	"40.11741465"	"-88.527831171"	"40.337784728"	"48273.3"	"2638.7"
"1987"	"-73.8037829"	"42.65652123"	"-73.90061993800001"	"42.855940793"	"33222.4"	"2166.6"
"8096"	"-73.94030800999998"	"40.81435405"	"-73.31127069999998"	"44.63934737"	"504625.1"	"23578.5"
"1988"	"-117.43196703"	"34.07224702"	"-117.539038"	"33.85305200000001"	"36618.7"	"1782.1"
"8097"	"-71.1048835"	"42.33748316"	"-75.75109999999998"	"44.0167"	"540171.8"	"24641.1"
"1989"	"-83.13495253000001"	"41.33881787"	"-83.36378702899998"	"41.565232324"	"36260.3"	"2205.2"
"8098"	"-122.04203138"	"37.91428978"	"-118.368869"	"34.217406"	"564401"	"23212.4"
"1990"	"-114.63515703"	"32.68247999"	"-114.77025842"	"32.494506807"	"35104.4"	"2094"
"8099"	"-88.42905066999998"	"33.52560779"	"-93.018947579"	"34.501548295"	"565874.8"	"24334.4"
"1991"	"-73.70703358"	"40.75318311"	"-73.984145"	"40.739236"	"27536.1"	"1818"
"8100"	"-80.87682925999998"	"35.79981611"	"-79.460893271"	"38.991549122"	"497979.9"	"24447.5"
"1992"	"-80.20180233000001"	"26.26299346"	"-80.268815199"	"26.067101321"	"32271.7"	"1887.9"
"8101"	"-97.06724747"	"36.72471398"	"-92.05900291399999"	"37.373515232"	"531389.9"	"24205.8"
"1993"	"-85.05733682999998"	"33.0308018"	"-85.25009398899999"	"32.73405273"	"47422.6"	"2644.6"
"8102"	"-83.49165406"	"31.47047921"	"-87.73397688999998"	"30.271256893"	"517417.5"	"24185.2"
"1994"	"-77.07530633999998"	"38.91202153"	"-76.92141940099998"	"38.942329727"	"16142.4"	"1189.5"
"8103"	"-108.80659066"	"40.08025942"	"-113.97585281"	"40.718672181"	"552088.8"	"23283"
"1995"	"-83.49984494"	"42.59243898"	"-83.36737399499998"	"42.36199242"	"36461.3"	"2150"
"8104"	"-89.74370818"	"30.28701341"	"-84.19735759799998"	"30.942252381"	"592850.6"	"25640.8"
"1996"	"-80.14227144999998"	"26.10181755"	"-80.23229621199999"	"25.78334153"	"44165"	"2308.4"
"8105"	"-78.85564999"	"38.405007"	"-84.00775823099998"	"35.923042879"	"585297.7"	"24330.7"
"8106"	"-119.80032164"	"36.88437879999999"	"-117.17123025"	"32.797432636"	"555461.6"	"23790.9"
"8107"	"-112.17955352"	"33.61072229"	"-117.29780872"	"34.498596111"	"579894.9"	"23321.3"
"8108"	"-89.00746963"	"42.26569723"	"-83.204370872"	"42.173528062"	"571307.9"	"24394"
"8109"	"-85.17941397"	"34.26043248"	"-83.049336192"	"37.324656977"	"524729.5"	"23761.4"
"8110"	"-118.48602639"	"34.02745589"	"-112.86549256"	"34.14863696"	"563419.9"	"23789.3"
"8111"	"-90.26031103"	"39.74531745"	"-91.375408355"	"36.287948763"	"523457.1"	"23390.7"
"1997"	"-75.15557425"	"39.94581928"	"-75.29926946499998"	"39.923778257"	"15270.4"	"1536.4"
"8112"	"-86.80491569999998"	"33.50347521"	"-82.252107322"	"36.334424264"	"593310.4"	"24902.8"
"1998"	"-77.07530633999998"	"38.91202153"	"-76.94921999999998"	"38.823558"	"20934.6"	"1529.5"
"8113"	"-108.51996833"	"45.79286687"	"-111.99703585"	"43.734360673"	"527724.7"	"22883.2"
"1999"	"-83.86819203999998"	"43.58937249"	"-84.016640353"	"43.419018461"	"31039"	"1751.2"
"8114"	"-111.83920987"	"40.77022874"	"-112.40417836"	"36.787581368"	"541350.8"	"24621.8"
"2000"	"-77.58201769999998"	"35.29153297"	"-77.944638"	"35.372751"	"41648.7"	"2100.9"
"8115"	"-87.21088437999998"	"30.47578275"	"-86.39680542099998"	"34.544735615"	"567560.3"	"25160.7"
"2001"	"-90.23849151"	"38.62139656"	"-90.083453764"	"38.863834925"	"35981.9"	"1973.7"
"8116"	"-83.49984494"	"42.59243898"	"-87.61344191499998"	"40.293380649"	"568641"	"25117.9"
"2002"	"-87.69810354000001"	"41.85548378"	"-87.87199346200001"	"41.93439086"	"24012.6"	"1497.6"
"8117"	"-73.67058690999998"	"40.80431102"	"-78.485280258"	"39.19002961"	"534199.5"	"24793.7"
"8118"	"-97.38506292"	"27.7493548"	"-93.198441"	"30.311608"	"580890.9"	"24897.8"
"8119"	"-92.11463779"	"32.49945204"	"-90.17664850700001"	"35.871248711"	"543528.5"	"23197.8"
"8120"	"-97.40677817"	"42.87243939"	"-99.691449658"	"39.374869"	"544095.3"	"23775.9"
"8121"	"-88.01087357999998"	"44.50164747"	"-85.46704295399999"	"42.008960344"	"561455.3"	"24658.8"
"2003"	"-86.50199698999998"	"39.76242001"	"-86.2574"	"39.7365"	"26053.3"	"1729.8"
"8122"	"-72.27274396"	"43.67762102"	"-76.46767099999998"	"42.490472"	"486149.1"	"24941.1"
"8123"	"-74.75261944999998"	"40.23628177"	"-80.36085737099998"	"40.379881371"	"565860.9"	"24510.6"
"8124"	"-88.5586675"	"34.933827"	"-83.740015946"	"36.083424809"	"556354.2"	"24412.1"
"2004"	"-106.61916316"	"35.08770617"	"-106.20659349"	"35.069114646"	"47247.7"	"2206.9"
"8125"	"-83.19322897000001"	"42.51388499999999"	"-77.50077735099998"	"42.936027973"	"558576.8"	"25265.1"
"2005"	"-89.40083369"	"43.05947326"	"-89.35468692799999"	"43.276265855"	"31390.9"	"2041.9"
"2006"	"-83.22648542999998"	"37.2789657"	"-82.92665818899998"	"37.217115841"	"38670.1"	"1857.7"
"8126"	"-96.9982655"	"28.80769362"	"-91.937683847"	"30.55304844"	"573622.8"	"24596"
"920"	"-83.31180784"	"42.33255996"	"-83.484415068"	"42.372362733"	"22381.7"	"1229.4"
"2007"	"-90.44620504"	"38.64489799"	"-90.71746434000001"	"38.81260904"	"39731.6"	"2240.3"
"8127"	"-116.23390037"	"33.70619954"	"-119.64798492"	"36.845500334"	"572993.7"	"24154.4"
"2008"	"-86.80626995999998"	"36.14620198"	"-86.560509919"	"36.018512592"	"29644.4"	"1771.9"
"2009"	"-103.23175747"	"34.42060998"	"-103.62636033"	"34.476950459"	"45478.4"	"2244.5"
"2010"	"-75.17453109999998"	"40.99227089"	"-75.281985714"	"41.194757143"	"29062.4"	"2184.8"
"2011"	"-71.06645122"	"42.36309733"	"-70.94623399999999"	"42.464667"	"17403.1"	"1251.9"
"2012"	"-85.75091845"	"38.24930049"	"-85.42070541799998"	"38.165019864"	"39562.3"	"2206.6"
"921"	"-81.94399599"	"41.435662"	"-81.845552"	"41.40154699999999"	"14945.4"	"1111.7"
"2013"	"-81.44634395999998"	"30.25992301"	"-81.753884382"	"30.265838279"	"41998.7"	"2484.1"
"2014"	"-122.39011103"	"37.76955199"	"-122.173603"	"37.748415"	"31662.1"	"1765.7"
"2015"	"-74.05036189"	"40.71669625"	"-74.25907050499998"	"40.554701024"	"34229.6"	"1898.4"
"1952"	"-122.39563815"	"40.57286371"	"-122.37355437"	"40.877328063"	"43116"	"2090.2"
"1953"	"-82.41312465999998"	"34.81613695"	"-82.12122896799998"	"34.911232163"	"37075.2"	"2154.9"
"1954"	"-75.1587059"	"39.94962529"	"-75.34730933"	"39.896497091"	"28894.3"	"1889.7"
"922"	"-108.2169953"	"36.72446311"	"-108.08713924"	"36.80318108300001"	"15713.9"	"1092.1"
"1955"	"-87.60489250000001"	"41.78842701"	"-87.79095633"	"41.890443374"	"26674.2"	"1654.5"
"1956"	"-83.40684303"	"42.53823301"	"-83.17910083699999"	"42.598140264"	"25587.3"	"1925.4"
"1957"	"-75.05862103"	"39.44526099"	"-75.097555943"	"39.750528484"	"39616.5"	"2159.1"
"1958"	"-72.10367275999998"	"41.33715448"	"-72.447507704"	"41.37643920000001"	"38600.3"	"2165.3"
"1959"	"-81.99062795"	"33.47207363"	"-82.181768897"	"33.296171007"	"32013.1"	"1942.6"
"1960"	"-87.87226096000001"	"41.12119801"	"-88.207548143"	"40.982117468"	"43418.6"	"2732.2"
"1961"	"-89.1407921"	"31.6858945"	"-89.56810874699998"	"31.64955901"	"46138.4"	"2037.9"
"1962"	"-70.16293302"	"44.62650589"	"-69.959809613"	"44.462087838"	"34536.9"	"2386.9"
"1963"	"-96.64620469"	"34.73736427"	"-96.220157469"	"34.534930195"	"48678.4"	"2372.7"
"1964"	"-83.05380749999999"	"42.35165817"	"-83.31966899999999"	"42.635339"	"48301.4"	"2279.2"
"1965"	"-121.98071944"	"37.55790533"	"-122.053938"	"37.322893"	"40132.3"	"2045.5"
"1966"	"-87.62153401"	"41.89495249"	"-87.84181930299999"	"42.012403717"	"25327.2"	"1550.1"
"923"	"-104.83503743"	"39.74216145"	"-104.87308771"	"39.574847013"	"24091.6"	"1218.9"
"1967"	"-122.4534141"	"47.25956544"	"-122.19554375"	"47.4034956"	"36500.9"	"2209.2"
"1968"	"-73.99866952000001"	"40.63936883"	"-73.950923"	"40.769846"	"21391.1"	"1627.1"
"1969"	"-76.62364707"	"39.28818245"	"-76.710011761"	"39.072395887"	"30580.3"	"1842"
"924"	"-122.07794641"	"37.36894099"	"-121.958497"	"37.294181"	"19326.2"	"1113"
"1970"	"-118.4452792"	"34.06627261"	"-118.20173769"	"33.92401823199999"	"34534.3"	"1810.7"
"925"	"-76.53357003000001"	"38.99038001"	"-76.71906"	"38.909018"	"22984.9"	"1191.7"
"1971"	"-87.63674809"	"41.93478727"	"-87.73507696700001"	"42.036442112"	"16879.4"	"1112.3"
"1972"	"-86.2430411"	"43.22228327"	"-86.381827192"	"43.551767556"	"46514.1"	"2128.4"
"1973"	"-122.4433041"	"37.7827268"	"-122.2863659"	"37.865758008"	"24454.8"	"1662.4"
"1974"	"-79.85568028999998"	"38.9275963"	"-79.54716440699998"	"38.882635605"	"36367.4"	"2100.2"
"926"	"-89.86109698999998"	"35.12822299"	"-89.852044241"	"35.235412039"	"17485.2"	"1243.4"
"1975"	"-89.64396637999998"	"39.80721751"	"-89.24930088000001"	"39.770179279"	"47092.6"	"2641.5"
"1976"	"-87.57154819999998"	"41.77710113"	"-87.79095633"	"41.890443374"	"29127.3"	"1822.8"
"1977"	"-97.60036199"	"35.606601"	"-97.61835358399999"	"35.257247499"	"43711.7"	"2219.5"
"1978"	"-87.92010956"	"41.80564151"	"-87.65724093799999"	"41.812305685"	"24591.3"	"1725.6"
"1979"	"-85.26098229"	"35.04003459"	"-85.387635534"	"34.940943075"	"24112.3"	"1815.6"
"1980"	"-93.75665849000001"	"32.48112078"	"-93.69503269299999"	"32.684105611"	"28963.9"	"2091.6"
"1981"	"-82.42838517"	"42.98748881"	"-82.82840992199999"	"42.675875315"	"52899.7"	"2264"
"1982"	"-93.22768848"	"30.21556372"	"-92.82647965299999"	"30.234513533"	"44621.1"	"2068.1"
"7072"	"-82.12332295"	"38.86863408"	"-84.58976899999999"	"39.229683"	"263980.5"	"12252.9"
"927"	"-80.07297239"	"32.97600175"	"-79.931573"	"32.792806"	"26361.3"	"1340.9"
"7073"	"-94.60850477"	"39.05428359"	"-93.48650091200001"	"41.070773136"	"272770.4"	"12110"
"1983"	"-111.95395896"	"33.65779699"	"-112.064624"	"33.384159"	"39335.5"	"2287.4"
"1920"	"-76.66108299999999"	"39.352274"	"-76.82777993399999"	"39.20298535"	"33204.1"	"2115.3"
"1921"	"-80.33872700000001"	"25.68411601"	"-80.125240612"	"25.820942109"	"32206.4"	"2137.6"
"1922"	"-87.62177599999998"	"41.89676252"	"-87.876368087"	"41.791410506"	"30191.8"	"1609.3"
"7074"	"-76.59082596999998"	"39.29701965"	"-74.259808307"	"39.704645927"	"241471.5"	"11131.7"
"1923"	"-82.52981309"	"27.31818156"	"-82.448915"	"27.099992"	"27393"	"1779"
"1924"	"-75.32624966"	"40.36381829"	"-75.591642198"	"40.397198922"	"29529.3"	"2142.5"
"1925"	"-78.98661387"	"38.09423679"	"-78.82320798899998"	"38.251233656"	"36126.5"	"2113.7"
"1926"	"-85.29087778"	"35.04795461"	"-85.31889828899999"	"34.854134109"	"27713.4"	"1856"
"1927"	"-80.45732255"	"25.67820002"	"-80.23229621199999"	"25.78334153"	"32285.6"	"1975.4"
"7075"	"-75.1244167"	"40.00733229999999"	"-76.84860943299998"	"41.097293637"	"264980.8"	"11671.4"
"1928"	"-71.79225103"	"42.27295025"	"-71.509081413"	"42.430930573"	"32928.7"	"1889.2"
"1929"	"-74.08561249"	"40.58452533"	"-73.978834441"	"40.682946434"	"18092.2"	"1442.9"
"1930"	"-80.25260052"	"26.6819934"	"-80.072274213"	"26.802505917"	"31856.9"	"1800.6"
"1931"	"-88.01087357999998"	"44.50164747"	"-87.621270647"	"44.585403521"	"37890.6"	"2209.5"
"7076"	"-74.36814683"	"41.44184139"	"-75.34614742799998"	"39.87630173300001"	"264573.5"	"12354.6"
"928"	"-87.06327303"	"37.77884099"	"-87.064795484"	"37.624676423"	"24347.8"	"1872.5"
"1932"	"-97.57639922"	"35.53043649"	"-97.45747636600001"	"35.226956084"	"43006"	"2169.1"
"1933"	"-106.02347815"	"35.61552471"	"-106.4353616"	"35.378651512"	"58892.2"	"3071.1"
"1934"	"-74.30264742999998"	"40.76345674"	"-74.29560969499998"	"41.030204807"	"41188.7"	"2127.5"
"1935"	"-119.79673619"	"39.52479376"	"-119.7907953"	"39.284147768"	"33640.3"	"2260.2"
"1936"	"-111.26260525"	"47.49203904"	"-111.73877278"	"47.518882379"	"40597.7"	"1785.4"
"7077"	"-92.33775851999999"	"42.52679095"	"-90.98577452399999"	"43.90504084"	"246189.9"	"12614.7"
"1937"	"-73.80403425999998"	"41.08784886"	"-73.998848882"	"41.202916147"	"36876.3"	"1908.1"
"1938"	"-77.22642611000001"	"38.85819241"	"-77.031780525"	"38.932681228"	"25651"	"1682.9"
"1939"	"-88.69952899"	"32.37280802"	"-88.49181230799999"	"32.664173275"	"46719.7"	"2172.3"
"1940"	"-81.37932997"	"28.52390753"	"-81.61016580099998"	"28.25528341"	"42608.4"	"2134.1"
"1941"	"-96.78723641000001"	"46.88507219"	"-97.00791128899999"	"47.239014947"	"46726.8"	"2083.2"
"7078"	"-75.60423666"	"38.64245001"	"-74.827946333"	"39.095640655"	"98780"	"8424.6"
"1942"	"-122.05801668"	"37.89194312"	"-122.15265593"	"37.687962388"	"41284.5"	"2126.7"
"929"	"-83.14794397999998"	"42.67856098"	"-83.28193803399999"	"42.722572266"	"16954.3"	"1186.6"
"1943"	"-93.26250763"	"44.95652639999999"	"-92.89426969899999"	"44.908749681"	"35938.2"	"2172"
"1944"	"-76.31086881"	"40.13114307"	"-76.581831878"	"40.074477991"	"30529.4"	"1875.9"
"7079"	"-97.14064956"	"34.18847585"	"-95.212881932"	"34.287181795"	"237023.5"	"12834.6"
"930"	"-83.01846931"	"39.99412917"	"-82.952072"	"40.084659"	"16619.5"	"1109.5"
"1945"	"-73.55391249999998"	"41.05498802"	"-73.18119694399999"	"41.190211567"	"38032.4"	"2153.5"
"1946"	"-92.38135816"	"34.74443479"	"-92.43957399999999"	"35.089651"	"46938.6"	"2070.9"
"1947"	"-121.13206096"	"36.20668907"	"-121.078859"	"35.926655"	"42059"	"2788.7"
"7080"	"-80.43044154"	"25.47944929"	"-81.94177999999998"	"26.563482"	"272664"	"11957.9"
"1948"	"-81.95328155"	"28.06113699"	"-81.71490384899998"	"28.053445888"	"26263.9"	"1745.8"
"931"	"-93.26265411"	"44.97274108"	"-93.04609313200001"	"44.888815296"	"25528.4"	"1503.3"
"1949"	"-73.94390611"	"40.78477947"	"-73.89640946999998"	"40.703987501"	"14175.8"	"1212.6"
"7081"	"-83.09121752"	"42.61850913"	"-82.49108984"	"41.013585719"	"259439"	"11960.9"
"1950"	"-96.65363248"	"40.79662968"	"-96.27963574"	"40.686077641"	"39921.8"	"1983.7"
"7082"	"-84.15766139999998"	"31.58998772"	"-85.161374803"	"33.435730284"	"260013"	"12448.6"
"1951"	"-90.70171722000001"	"35.83597061"	"-90.521228639"	"36.05903148"	"35155.1"	"2094.2"
"7083"	"-109.62454829"	"36.09320619"	"-109.5499"	"34.7274"	"218746.7"	"12931.6"
"932"	"-93.61063149"	"42.0326483"	"-93.600167864"	"42.239081682"	"28965.9"	"1392"
"1568"	"-82.91516772"	"42.41910009"	"-83.212340783"	"42.25209269699999"	"35180.3"	"1945"
"7084"	"-76.66108299999999"	"39.352274"	"-78.19136778499998"	"40.329378346"	"254595.8"	"12077.2"
"1569"	"-85.24992496999998"	"41.03926399"	"-85.161369198"	"41.235615514"	"28562.4"	"1711.3"
"1570"	"-76.31086881"	"40.13114307"	"-76.15103396799998"	"40.009287915"	"23151"	"1534.4"
"933"	"-122.2671859"	"37.83734533"	"-122.083814"	"37.670588"	"29272.3"	"1411.1"
"1571"	"-81.44634395999998"	"30.25992301"	"-81.64991074799998"	"30.349063004"	"32840.6"	"1997.2"
"7085"	"-74.45050632"	"40.49580607"	"-73.931021333"	"42.482040078"	"265098.1"	"12281.2"
"1572"	"-78.39799187"	"40.52141391"	"-78.62063098599998"	"40.425625098"	"34789.1"	"1744.8"
"1573"	"-117.66565869"	"33.56004773"	"-117.847141"	"33.833761"	"39541.2"	"1822.9"
"1574"	"-92.45781109000001"	"35.08579987"	"-92.70785644700001"	"35.017430523"	"30170.8"	"2046.4"
"934"	"-71.46201368"	"42.7559169"	"-71.50624850600001"	"42.863742909"	"14815.6"	"1336.8"
"1575"	"-111.88496902"	"33.58243253"	"-112.17705869"	"33.622396755"	"40052.6"	"1988.2"
"7086"	"-88.23047894"	"35.22718866"	"-87.274710203"	"33.712124596"	"237121.6"	"11814.2"
"1576"	"-81.52456655999998"	"41.07917685"	"-81.45080830499998"	"40.853342587"	"31727.2"	"1686.3"
"935"	"-79.73796013"	"39.90231125"	"-79.76667548"	"40.078752727"	"24642.8"	"1247"
"1577"	"-71.24456128999999"	"42.33147484"	"-71.27134548800001"	"42.100912741"	"33226.7"	"1888.7"
"7087"	"-73.80403425999998"	"41.08784886"	"-75.91143599999998"	"40.366256"	"239343.1"	"11343.8"
"1578"	"-83.63633468"	"32.83311163"	"-83.68685668399999"	"32.630667618"	"28700.1"	"1681.4"
"7088"	"-76.59082596999998"	"39.29701965"	"-77.82382152300001"	"40.526971879"	"252170.1"	"12643"
"1579"	"-108.51996833"	"45.79286687"	"-108.35303273"	"45.95310987600001"	"27695.5"	"2070.6"
"1580"	"-81.49480803999998"	"41.45248502"	"-81.498327039"	"41.10711182"	"42437.6"	"2103.9"
"1581"	"-87.83381753"	"41.86025078"	"-88.14617089099998"	"41.983947002"	"37509.1"	"1769.9"
"1582"	"-82.42326717999998"	"28.06922432"	"-82.21984132"	"27.984986701"	"30007.3"	"1721.3"
"1583"	"-75.60423666"	"38.64245001"	"-75.748911982"	"38.46861519300001"	"29858.2"	"2185"
"7089"	"-90.80668128000001"	"29.78046788"	"-90.85080176"	"31.467055162"	"257982.7"	"11325.9"
"1584"	"-83.14794397999998"	"42.67856098"	"-83.144064434"	"42.471166295"	"29114.9"	"1808.3"
"1585"	"-95.83536762999999"	"41.26900478"	"-95.62988777299999"	"41.131454094"	"33841.9"	"2030.6"
"936"	"-87.57154819999998"	"41.77710113"	"-87.65257555700001"	"41.876835133"	"15793.4"	"1055.1"
"7090"	"-89.35537352999998"	"30.31652735"	"-88.928434221"	"32.353034942"	"279664.2"	"12406.8"
"937"	"-117.264076"	"34.04954698"	"-117.348487"	"33.97210399999999"	"14472.6"	"835.1"
"7091"	"-76.62364707"	"39.28818245"	"-76.092119682"	"40.989327948"	"264550.9"	"12515.4"
"1586"	"-93.26250763"	"44.95652639999999"	"-92.959531271"	"45.058211352"	"32648.1"	"1884.1"
"1587"	"-100.78225892"	"46.80810725"	"-100.73079994"	"47.01078627"	"27031.9"	"1674.8"
"1588"	"-82.96798199999999"	"39.396166"	"-82.70795763399998"	"39.472524374"	"28079"	"2169.8"
"1589"	"-80.62502641"	"40.35581328"	"-80.389185"	"40.363715393"	"30994.2"	"1812.3"
"7092"	"-123.03411738"	"44.93288332"	"-122.86678317"	"47.072299882"	"265731.8"	"12055.2"
"1590"	"-73.55391249999998"	"41.05498802"	"-73.800503631"	"41.022817767"	"28231.5"	"1665.2"
"1591"	"-122.32351505"	"47.60414879"	"-122.02406116"	"47.585889467"	"31429.4"	"1854.6"
"1592"	"-90.70913797"	"33.74745753"	"-90.96715566700001"	"33.765784343"	"37076.8"	"2485.4"
"938"	"-80.00338642"	"40.45610673"	"-80.072264336"	"40.374883085"	"14939.1"	"1013.2"
"1593"	"-73.80408984"	"40.71700412"	"-73.80723043899998"	"40.905504581"	"26598.8"	"1614.4"
"7093"	"-83.78006302999998"	"31.12569302"	"-84.11982340199999"	"33.353788056"	"282033.8"	"12120"
"1594"	"-89.91469834"	"34.30737483"	"-89.920455734"	"33.971891227"	"40568.9"	"2092.8"
"1595"	"-118.18666018"	"33.78004072"	"-117.95227099"	"33.710434291"	"25684.6"	"1542.1"
"939"	"-76.59082596999998"	"39.29701965"	"-76.50376579199998"	"39.264060405"	"11616"	"1017.1"
"1596"	"-88.02381699999998"	"43.04097801"	"-88.24245371099998"	"43.203100567"	"32541.2"	"1968.3"
"7094"	"-73.24141695999998"	"40.72575482"	"-75.204013554"	"40.371678794"	"206235.1"	"10938.4"
"1597"	"-97.23869754"	"37.47672501"	"-97.280023875"	"37.703869214"	"26766.9"	"1714.2"
"1598"	"-73.92409673999998"	"40.81754245"	"-73.811309264"	"40.955520239"	"22693"	"1420.5"
"940"	"-100.01732602"	"37.78631199"	"-99.75423897500001"	"37.845254868"	"26645.6"	"1326.7"
"7095"	"-86.28497023"	"32.36659992"	"-84.18509319"	"33.904068772"	"287157.1"	"12082.9"
"1599"	"-122.84746296"	"47.05280501"	"-122.50667632"	"47.165940577"	"31859.1"	"1772.1"
"1792"	"-74.30264742999998"	"40.76345674"	"-74.558572"	"40.885048"	"27318.1"	"1669.2"
"941"	"-92.33775851999999"	"42.52679095"	"-92.213906524"	"42.418080057"	"19265.7"	"1063.7"
"1793"	"-78.58930461999998"	"35.78587319"	"-78.91960204199999"	"35.914189226"	"42832.9"	"2256"
"1794"	"-88.83135695999998"	"35.63720999"	"-88.83199999999998"	"35.8713"	"35453"	"1872"
"1795"	"-73.63106951"	"40.65130236"	"-73.795"	"40.722"	"22834.7"	"1463.9"
"1796"	"-80.14227144999998"	"26.10181755"	"-80.18355014799998"	"25.851372711"	"35756.9"	"1953.3"
"7096"	"-85.05733682999998"	"33.0308018"	"-85.21980235399998"	"34.811078982"	"241397.4"	"12125.3"
"1797"	"-80.2950132"	"25.74139215"	"-80.44477361199999"	"25.729045551"	"16675.8"	"1315.8"
"1798"	"-74.46599616"	"40.78810805"	"-74.21571199999998"	"40.670114"	"30626.2"	"1659.5"
"1799"	"-94.89950525"	"47.50501912"	"-95.41033575600001"	"47.491886804"	"43042.4"	"2107.4"
"942"	"-118.04247745"	"34.04810848"	"-118.03530193"	"33.943199528"	"16779.3"	"1113.5"
"1800"	"-90.23849151"	"38.62139656"	"-90.059735016"	"38.827546798"	"33712.3"	"2038.6"
"1801"	"-71.10568121"	"42.33983734"	"-71.027573915"	"42.527233643"	"27929.1"	"1712.8"
"1802"	"-77.37991392000001"	"38.88480658"	"-77.126245158"	"38.783576993"	"35899.7"	"2091.8"
"1803"	"-122.28185901"	"47.66238898"	"-122.37136566"	"47.802608761"	"22938.1"	"1654.6"
"7097"	"-88.14104102"	"42.05300501"	"-86.05804258799999"	"42.397633661"	"263126.1"	"12484.3"
"943"	"-84.16912465999998"	"39.77357075"	"-84.29534673499998"	"39.810217496"	"14318.6"	"1053.9"
"7098"	"-80.28797591999998"	"35.80563331"	"-79.872417498"	"37.503158894"	"240369.5"	"11465.9"
"944"	"-81.05551459"	"29.20089075"	"-80.98308100199999"	"29.111457167"	"14441.9"	"934.8"
"1804"	"-73.79705885"	"43.08570074"	"-73.50541428699999"	"43.097943411"	"26936.6"	"1755.3"
"7099"	"-80.21269897000001"	"25.791938"	"-82.020368003"	"27.009387128"	"293692.2"	"12435.8"
"1805"	"-81.40928916"	"28.30093247"	"-81.591338369"	"28.312897922"	"22402.4"	"1505.1"
"945"	"-88.70743496999998"	"32.363522"	"-88.85944880700001"	"32.526954395"	"24883.5"	"1595.5"
"1806"	"-81.63999744"	"28.18151998"	"-81.51466130199999"	"28.419945007"	"34892.6"	"1875.1"
"7100"	"-121.13206096"	"36.20668907"	"-119.65060575"	"36.769493951"	"218722"	"10886.8"
"1807"	"-80.01246964000001"	"35.96348177"	"-79.74980435099998"	"36.116022851"	"36721.8"	"1880.7"
"946"	"-122.20798393"	"47.99972383"	"-122.220378"	"47.854417"	"18723.2"	"1252.3"
"1808"	"-118.18666018"	"33.78004072"	"-118.14359036"	"34.074495453"	"38503.2"	"1995.4"
"1809"	"-111.98015199"	"40.52023001"	"-111.74530329"	"40.376280999"	"37477.2"	"1890.1"
"7101"	"-75.91458785"	"43.96496356"	"-74.08055958899999"	"43.72453553"	"233969.4"	"12341.7"
